month,company,offer_id,offer,category,channel,units_sold,capacity_units,price,unit_cost,repeat_rate,satisfaction,growth_rate,lead_time_days,is_service,is_synthetic
2025-01-01,義大開發,D2-02-17,樂園一日票-方案5,樂園一日票,線上,46,74,5146,1750,0.182,3.45,-0.018,9,1,True
2025-02-01,義大開發,D2-02-17,樂園一日票-方案5,樂園一日票,線上,67,96,5146,1750,0.228,3.57,-0.035,11,1,True
2025-03-01,義大開發,D2-02-17,樂園一日票-方案5,樂園一日票,線上,60,100,5146,1750,0.27,3.04,-0.058,11,1,True
2025-04-01,義大開發,D2-02-17,樂園一日票-方案5,樂園一日票,線上,57,90,5146,1750,0.234,3.71,-0.05,10,1,True
2025-05-01,義大開發,D2-02-17,樂園一日票-方案5,樂園一日票,線上,55,89,5146,1750,0.163,3.48,0.046,8,1,True
2025-06-01,義大開發,D2-02-17,樂園一日票-方案5,樂園一日票,線上,52,84,5146,1750,0.188,3.43,-0.045,11,1,True
2025-07-01,義大開發,D2-02-17,樂園一日票-方案5,樂園一日票,線上,49,85,5146,1750,0.198,3.89,-0.027,7,1,True
2025-08-01,義大開發,D2-02-17,樂園一日票-方案5,樂園一日票,線上,54,83,5146,1750,0.225,3.63,-0.152,9,1,True
2025-09-01,義大開發,D2-02-17,樂園一日票-方案5,樂園一日票,線上,48,74,5146,1750,0.225,3.76,-0.051,9,1,True
2025-10-01,義大開發,D2-02-17,樂園一日票-方案5,樂園一日票,線上,40,67,5146,1750,0.245,3.48,-0.054,11,1,True
2025-11-01,義大開發,D2-02-17,樂園一日票-方案5,樂園一日票,線上,49,86,5146,1750,0.236,3.71,-0.044,11,1,True
2025-12-01,義大開發,D2-02-17,樂園一日票-方案5,樂園一日票,線上,50,79,5146,1750,0.198,3.79,-0.002,8,1,True
2025-01-01,義大開發,D2-02-18,購物樂園套票-方案5,購物樂園套票,門市,65,95,5828,2331,0.361,3.96,0.0,12,1,True
2025-02-01,義大開發,D2-02-18,購物樂園套票-方案5,購物樂園套票,門市,70,110,5828,2331,0.345,3.73,0.008,15,1,True
2025-03-01,義大開發,D2-02-18,購物樂園套票-方案5,購物樂園套票,門市,71,106,5828,2331,0.319,3.73,0.014,13,1,True
2025-04-01,義大開發,D2-02-18,購物樂園套票-方案5,購物樂園套票,門市,73,111,5828,2331,0.265,3.82,0.008,15,1,True
2025-05-01,義大開發,D2-02-18,購物樂園套票-方案5,購物樂園套票,門市,58,84,5828,2331,0.302,3.94,0.048,15,1,True
2025-06-01,義大開發,D2-02-18,購物樂園套票-方案5,購物樂園套票,門市,80,118,5828,2331,0.264,3.75,0.05,11,1,True
2025-07-01,義大開發,D2-02-18,購物樂園套票-方案5,購物樂園套票,門市,67,95,5828,2331,0.26,3.75,-0.07,13,1,True
2025-08-01,義大開發,D2-02-18,購物樂園套票-方案5,購物樂園套票,門市,70,100,5828,2331,0.396,3.99,-0.058,14,1,True
2025-09-01,義大開發,D2-02-18,購物樂園套票-方案5,購物樂園套票,門市,55,80,5828,2331,0.28,3.81,0.002,12,1,True
2025-10-01,義大開發,D2-02-18,購物樂園套票-方案5,購物樂園套票,門市,48,69,5828,2331,0.276,3.87,0.003,14,1,True
2025-11-01,義大開發,D2-02-18,購物樂園套票-方案5,購物樂園套票,門市,46,67,5828,2331,0.317,3.73,-0.063,11,1,True
2025-12-01,義大開發,D2-02-18,購物樂園套票-方案5,購物樂園套票,門市,73,112,5828,2331,0.284,3.96,0.036,15,1,True
2025-01-01,義大開發,D2-02-19,兩天一夜度假-方案5,兩天一夜度假,活動,76,99,6510,2995,0.334,4.09,0.048,16,1,True
2025-02-01,義大開發,D2-02-19,兩天一夜度假-方案5,兩天一夜度假,活動,79,107,6510,2995,0.378,3.88,0.058,16,1,True
2025-03-01,義大開發,D2-02-19,兩天一夜度假-方案5,兩天一夜度假,活動,66,86,6510,2995,0.394,3.84,-0.012,18,1,True
2025-04-01,義大開發,D2-02-19,兩天一夜度假-方案5,兩天一夜度假,活動,73,92,6510,2995,0.418,3.67,0.026,15,1,True
2025-05-01,義大開發,D2-02-19,兩天一夜度假-方案5,兩天一夜度假,活動,73,87,6510,2995,0.335,3.72,0.026,15,1,True
2025-06-01,義大開發,D2-02-19,兩天一夜度假-方案5,兩天一夜度假,活動,64,80,6510,2995,0.378,3.95,0.086,18,1,True
2025-07-01,義大開發,D2-02-19,兩天一夜度假-方案5,兩天一夜度假,活動,76,98,6510,2995,0.443,3.76,0.003,17,1,True
2025-08-01,義大開發,D2-02-19,兩天一夜度假-方案5,兩天一夜度假,活動,70,91,6510,2995,0.399,3.78,0.05,19,1,True
2025-09-01,義大開發,D2-02-19,兩天一夜度假-方案5,兩天一夜度假,活動,52,65,6510,2995,0.355,4.0,0.062,15,1,True
2025-10-01,義大開發,D2-02-19,兩天一夜度假-方案5,兩天一夜度假,活動,62,78,6510,2995,0.373,3.85,0.02,16,1,True
2025-11-01,義大開發,D2-02-19,兩天一夜度假-方案5,兩天一夜度假,活動,58,76,6510,2995,0.363,3.98,0.028,17,1,True
2025-12-01,義大開發,D2-02-19,兩天一夜度假-方案5,兩天一夜度假,活動,80,105,6510,2995,0.337,3.82,0.082,19,1,True
2025-01-01,義大開發,D2-02-20,三天兩夜深度假期-方案5,三天兩夜深度假期,會員,92,114,7192,3740,0.414,3.78,0.087,23,1,True
2025-02-01,義大開發,D2-02-20,三天兩夜深度假期-方案5,三天兩夜深度假期,會員,99,124,7192,3740,0.414,3.84,0.042,20,1,True
2025-03-01,義大開發,D2-02-20,三天兩夜深度假期-方案5,三天兩夜深度假期,會員,95,122,7192,3740,0.411,4.47,0.099,19,1,True
2025-04-01,義大開發,D2-02-20,三天兩夜深度假期-方案5,三天兩夜深度假期,會員,105,120,7192,3740,0.454,4.16,0.047,21,1,True
2025-05-01,義大開發,D2-02-20,三天兩夜深度假期-方案5,三天兩夜深度假期,會員,93,117,7192,3740,0.391,3.75,0.137,22,1,True
2025-06-01,義大開發,D2-02-20,三天兩夜深度假期-方案5,三天兩夜深度假期,會員,98,116,7192,3740,0.485,4.22,0.063,20,1,True
2025-07-01,義大開發,D2-02-20,三天兩夜深度假期-方案5,三天兩夜深度假期,會員,109,124,7192,3740,0.442,3.76,0.102,19,1,True
2025-08-01,義大開發,D2-02-20,三天兩夜深度假期-方案5,三天兩夜深度假期,會員,93,111,7192,3740,0.443,3.83,0.033,21,1,True
2025-09-01,義大開發,D2-02-20,三天兩夜深度假期-方案5,三天兩夜深度假期,會員,66,82,7192,3740,0.442,4.14,0.003,21,1,True
2025-10-01,義大開發,D2-02-20,三天兩夜深度假期-方案5,三天兩夜深度假期,會員,74,92,7192,3740,0.478,4.14,0.061,19,1,True
2025-11-01,義大開發,D2-02-20,三天兩夜深度假期-方案5,三天兩夜深度假期,會員,74,91,7192,3740,0.476,4.52,0.09,22,1,True
2025-12-01,義大開發,D2-02-20,三天兩夜深度假期-方案5,三天兩夜深度假期,會員,96,125,7192,3740,0.455,3.95,0.039,23,1,True
