date,company,channel,audience_segment,creative_type,device,impression,clicked,visited,converted,spend,revenue,unit_margin_rate,is_synthetic
2025-12-12,雜草町,LINE,既有會員,優惠訊息,mobile,1,0,0,0,3.96,0.0,0.62,True
2025-12-13,雜草町,Email,既有會員,優惠訊息,desktop,1,0,0,0,1.22,0.0,0.62,True
2025-12-14,雜草町,YouTube,既有會員,優惠訊息,mobile,1,0,0,0,5.79,0.0,0.62,True
2025-12-15,雜草町,Meta,親子家庭,優惠訊息,mobile,1,0,0,0,5.57,0.0,0.62,True
2025-12-16,雜草町,Google,親子家庭,優惠訊息,mobile,1,1,1,0,6.51,0.0,0.62,True
2025-12-17,雜草町,LINE,親子家庭,優惠訊息,desktop,1,0,0,0,3.39,0.0,0.62,True
2025-12-18,雜草町,Email,親子家庭,優惠訊息,mobile,1,1,1,0,1.0,0.0,0.62,True
2025-12-19,雜草町,YouTube,親子家庭,優惠訊息,desktop,1,0,0,0,5.74,0.0,0.62,True
2025-12-20,雜草町,Meta,年輕族群,優惠訊息,mobile,1,0,0,0,3.99,0.0,0.62,True
2025-12-21,雜草町,Google,年輕族群,優惠訊息,desktop,1,0,0,0,8.6,0.0,0.62,True
2025-12-22,雜草町,LINE,年輕族群,優惠訊息,desktop,1,1,1,0,4.04,0.0,0.62,True
2025-12-23,雜草町,Email,年輕族群,優惠訊息,mobile,1,0,0,0,1.25,0.0,0.62,True
2025-12-24,雜草町,YouTube,年輕族群,優惠訊息,mobile,1,0,0,0,6.03,0.0,0.62,True
2025-12-25,雜草町,Meta,新客探索,知識內容,desktop,1,0,0,0,5.45,0.0,0.62,True
2025-12-26,雜草町,Google,新客探索,知識內容,mobile,1,0,0,0,7.34,0.0,0.62,True
2025-12-27,雜草町,LINE,新客探索,知識內容,mobile,1,0,0,0,3.74,0.0,0.62,True
2025-12-28,雜草町,Email,新客探索,知識內容,mobile,1,0,0,0,1.11,0.0,0.62,True
2025-12-29,雜草町,YouTube,新客探索,知識內容,mobile,1,0,0,0,5.05,0.0,0.62,True
2025-10-01,雜草町,Meta,高意圖,知識內容,desktop,1,0,0,0,5.52,0.0,0.62,True
2025-10-02,雜草町,Google,高意圖,知識內容,mobile,1,0,0,0,8.4,0.0,0.62,True
2025-10-03,雜草町,LINE,高意圖,知識內容,mobile,1,1,1,0,3.15,0.0,0.62,True
2025-10-04,雜草町,Email,高意圖,知識內容,mobile,1,0,0,0,1.22,0.0,0.62,True
2025-10-05,雜草町,YouTube,高意圖,知識內容,mobile,1,0,0,0,4.62,0.0,0.62,True
2025-10-06,雜草町,Meta,既有會員,知識內容,desktop,1,0,0,0,5.0,0.0,0.62,True
2025-10-07,雜草町,Google,既有會員,知識內容,mobile,1,0,0,0,7.84,0.0,0.62,True
2025-10-08,雜草町,LINE,既有會員,知識內容,mobile,1,0,0,0,3.68,0.0,0.62,True
2025-10-09,雜草町,Email,既有會員,知識內容,mobile,1,0,0,0,1.08,0.0,0.62,True
2025-10-10,雜草町,YouTube,既有會員,知識內容,mobile,1,0,0,0,5.31,0.0,0.62,True
2025-10-11,雜草町,Meta,親子家庭,知識內容,mobile,1,0,0,0,5.64,0.0,0.62,True
2025-10-12,雜草町,Google,親子家庭,知識內容,mobile,1,0,0,0,7.61,0.0,0.62,True
2025-10-13,雜草町,LINE,親子家庭,知識內容,desktop,1,0,0,0,4.03,0.0,0.62,True
2025-10-14,雜草町,Email,親子家庭,知識內容,mobile,1,0,0,0,1.16,0.0,0.62,True
2025-10-15,雜草町,YouTube,親子家庭,知識內容,mobile,1,0,0,0,6.55,0.0,0.62,True
2025-10-16,雜草町,Meta,年輕族群,知識內容,mobile,1,0,0,0,5.36,0.0,0.62,True
2025-10-17,雜草町,Google,年輕族群,知識內容,mobile,1,1,0,0,6.44,0.0,0.62,True
2025-10-18,雜草町,LINE,年輕族群,知識內容,mobile,1,0,0,0,3.15,0.0,0.62,True
2025-10-19,雜草町,Email,年輕族群,知識內容,mobile,1,0,0,0,1.03,0.0,0.62,True
2025-10-20,雜草町,YouTube,年輕族群,知識內容,mobile,1,0,0,0,6.52,0.0,0.62,True
2025-10-21,雜草町,Meta,新客探索,短影音,mobile,1,0,0,0,4.59,0.0,0.62,True
2025-10-22,雜草町,Google,新客探索,短影音,mobile,1,0,0,0,8.52,0.0,0.62,True
2025-10-23,雜草町,LINE,新客探索,短影音,mobile,1,0,0,0,3.3,0.0,0.62,True
2025-10-24,雜草町,Email,新客探索,短影音,desktop,1,0,0,0,1.25,0.0,0.62,True
2025-10-25,雜草町,YouTube,新客探索,短影音,mobile,1,1,1,0,4.7,0.0,0.62,True
2025-10-26,雜草町,Meta,高意圖,短影音,mobile,1,0,0,0,5.29,0.0,0.62,True
2025-10-27,雜草町,Google,高意圖,短影音,mobile,1,0,0,0,5.86,0.0,0.62,True
2025-10-28,雜草町,LINE,高意圖,短影音,mobile,1,0,0,0,3.72,0.0,0.62,True
2025-10-29,雜草町,Email,高意圖,短影音,mobile,1,0,0,0,1.41,0.0,0.62,True
2025-10-30,雜草町,YouTube,高意圖,短影音,desktop,1,0,0,0,5.85,0.0,0.62,True
2025-10-31,雜草町,Meta,既有會員,短影音,mobile,1,0,0,0,4.62,0.0,0.62,True
2025-11-01,雜草町,Google,既有會員,短影音,mobile,1,0,0,0,6.71,0.0,0.62,True
2025-11-02,雜草町,LINE,既有會員,短影音,mobile,1,0,0,0,3.25,0.0,0.62,True
2025-11-03,雜草町,Email,既有會員,短影音,mobile,1,0,0,0,1.43,0.0,0.62,True
2025-11-04,雜草町,YouTube,既有會員,短影音,mobile,1,0,0,0,4.71,0.0,0.62,True
2025-11-05,雜草町,Meta,親子家庭,短影音,mobile,1,0,0,0,5.73,0.0,0.62,True
2025-11-06,雜草町,Google,親子家庭,短影音,desktop,1,0,0,0,7.37,0.0,0.62,True
2025-11-07,雜草町,LINE,親子家庭,短影音,mobile,1,0,0,0,4.21,0.0,0.62,True
2025-11-08,雜草町,Email,親子家庭,短影音,mobile,1,0,0,0,1.31,0.0,0.62,True
2025-11-09,雜草町,YouTube,親子家庭,短影音,desktop,1,0,0,0,6.53,0.0,0.62,True
2025-11-10,雜草町,Meta,年輕族群,短影音,mobile,1,0,0,0,5.59,0.0,0.62,True
2025-11-11,雜草町,Google,年輕族群,短影音,desktop,1,1,1,0,8.64,0.0,0.62,True
2025-11-12,雜草町,LINE,年輕族群,短影音,mobile,1,0,0,0,3.96,0.0,0.62,True
2025-11-13,雜草町,Email,年輕族群,短影音,mobile,1,1,0,0,1.38,0.0,0.62,True
2025-11-14,雜草町,YouTube,年輕族群,短影音,mobile,1,0,0,0,5.16,0.0,0.62,True
2025-11-15,雜草町,Meta,新客探索,情境圖文,desktop,1,0,0,0,5.07,0.0,0.62,True
2025-11-16,雜草町,Google,新客探索,情境圖文,mobile,1,0,0,0,7.59,0.0,0.62,True
2025-11-17,雜草町,LINE,新客探索,情境圖文,mobile,1,0,0,0,3.47,0.0,0.62,True
2025-11-18,雜草町,Email,新客探索,情境圖文,mobile,1,0,0,0,1.01,0.0,0.62,True
2025-11-19,雜草町,YouTube,新客探索,情境圖文,mobile,1,0,0,0,4.93,0.0,0.62,True
2025-11-20,雜草町,Meta,高意圖,情境圖文,mobile,1,0,0,0,5.73,0.0,0.62,True
2025-11-21,雜草町,Google,高意圖,情境圖文,mobile,1,0,0,0,6.93,0.0,0.62,True
2025-11-22,雜草町,LINE,高意圖,情境圖文,mobile,1,0,0,0,3.47,0.0,0.62,True
2025-11-23,雜草町,Email,高意圖,情境圖文,desktop,1,0,0,0,1.41,0.0,0.62,True
2025-11-24,雜草町,YouTube,高意圖,情境圖文,mobile,1,0,0,0,6.11,0.0,0.62,True
2025-11-25,雜草町,Meta,既有會員,情境圖文,mobile,1,0,0,0,5.62,0.0,0.62,True
2025-11-26,雜草町,Google,既有會員,情境圖文,mobile,1,0,0,0,7.37,0.0,0.62,True
2025-11-27,雜草町,LINE,既有會員,情境圖文,desktop,1,0,0,0,3.5,0.0,0.62,True
2025-11-28,雜草町,Email,既有會員,情境圖文,mobile,1,0,0,0,1.33,0.0,0.62,True
2025-11-29,雜草町,YouTube,既有會員,情境圖文,mobile,1,0,0,0,5.24,0.0,0.62,True
2025-11-30,雜草町,Meta,親子家庭,情境圖文,mobile,1,0,0,0,4.66,0.0,0.62,True
2025-12-01,雜草町,Google,親子家庭,情境圖文,mobile,1,0,0,0,6.68,0.0,0.62,True
2025-12-02,雜草町,LINE,親子家庭,情境圖文,mobile,1,0,0,0,3.48,0.0,0.62,True
2025-12-03,雜草町,Email,親子家庭,情境圖文,mobile,1,0,0,0,1.06,0.0,0.62,True
2025-12-04,雜草町,YouTube,親子家庭,情境圖文,mobile,1,0,0,0,5.53,0.0,0.62,True
2025-12-05,雜草町,Meta,年輕族群,情境圖文,desktop,1,0,0,0,4.44,0.0,0.62,True
2025-12-06,雜草町,Google,年輕族群,情境圖文,mobile,1,0,0,0,6.53,0.0,0.62,True
2025-12-07,雜草町,LINE,年輕族群,情境圖文,mobile,1,0,0,0,3.76,0.0,0.62,True
2025-12-08,雜草町,Email,年輕族群,情境圖文,desktop,1,0,0,0,1.01,0.0,0.62,True
2025-12-09,雜草町,YouTube,年輕族群,情境圖文,mobile,1,0,0,0,5.05,0.0,0.62,True
2025-12-10,雜草町,Meta,新客探索,優惠訊息,mobile,1,0,0,0,4.85,0.0,0.62,True
2025-12-11,雜草町,Google,新客探索,優惠訊息,mobile,1,0,0,0,7.33,0.0,0.62,True
2025-12-12,雜草町,LINE,新客探索,優惠訊息,desktop,1,0,0,0,3.79,0.0,0.62,True
2025-12-13,雜草町,Email,新客探索,優惠訊息,mobile,1,0,0,0,1.34,0.0,0.62,True
2025-12-14,雜草町,YouTube,新客探索,優惠訊息,mobile,1,0,0,0,5.66,0.0,0.62,True
2025-12-15,雜草町,Meta,高意圖,優惠訊息,desktop,1,0,0,0,4.14,0.0,0.62,True
2025-12-16,雜草町,Google,高意圖,優惠訊息,mobile,1,0,0,0,7.57,0.0,0.62,True
2025-12-17,雜草町,LINE,高意圖,優惠訊息,mobile,1,0,0,0,4.24,0.0,0.62,True
2025-12-18,雜草町,Email,高意圖,優惠訊息,mobile,1,0,0,0,1.4,0.0,0.62,True
2025-12-19,雜草町,YouTube,高意圖,優惠訊息,mobile,1,0,0,0,4.9,0.0,0.62,True
2025-12-20,雜草町,Meta,既有會員,優惠訊息,mobile,1,0,0,0,5.13,0.0,0.62,True
2025-12-21,雜草町,Google,既有會員,優惠訊息,mobile,1,0,0,0,5.96,0.0,0.62,True
2025-12-22,雜草町,LINE,既有會員,優惠訊息,mobile,1,0,0,0,4.19,0.0,0.62,True
2025-12-23,雜草町,Email,既有會員,優惠訊息,mobile,1,0,0,0,1.32,0.0,0.62,True
2025-12-24,雜草町,YouTube,既有會員,優惠訊息,mobile,1,0,0,0,4.49,0.0,0.62,True
2025-12-25,雜草町,Meta,親子家庭,優惠訊息,desktop,1,0,0,0,5.04,0.0,0.62,True
2025-12-26,雜草町,Google,親子家庭,優惠訊息,mobile,1,0,0,0,6.42,0.0,0.62,True
2025-12-27,雜草町,LINE,親子家庭,優惠訊息,mobile,1,0,0,0,2.98,0.0,0.62,True
2025-12-28,雜草町,Email,親子家庭,優惠訊息,desktop,1,0,0,0,1.22,0.0,0.62,True
2025-12-29,雜草町,YouTube,親子家庭,優惠訊息,mobile,1,0,0,0,5.46,0.0,0.62,True
2025-10-01,雜草町,Meta,年輕族群,優惠訊息,mobile,1,0,0,0,4.58,0.0,0.62,True
2025-10-02,雜草町,Google,年輕族群,優惠訊息,mobile,1,0,0,0,8.11,0.0,0.62,True
2025-10-03,雜草町,LINE,年輕族群,優惠訊息,mobile,1,0,0,0,3.79,0.0,0.62,True
2025-10-04,雜草町,Email,年輕族群,優惠訊息,mobile,1,0,0,0,1.21,0.0,0.62,True
2025-10-05,雜草町,YouTube,年輕族群,優惠訊息,mobile,1,0,0,0,4.86,0.0,0.62,True
2025-10-06,雜草町,Meta,新客探索,知識內容,desktop,1,0,0,0,5.67,0.0,0.62,True
2025-10-07,雜草町,Google,新客探索,知識內容,mobile,1,0,0,0,5.77,0.0,0.62,True
2025-10-08,雜草町,LINE,新客探索,知識內容,desktop,1,1,1,1,4.24,1330.11,0.62,True
2025-10-09,雜草町,Email,新客探索,知識內容,mobile,1,0,0,0,1.03,0.0,0.62,True
2025-10-10,雜草町,YouTube,新客探索,知識內容,mobile,1,0,0,0,4.78,0.0,0.62,True
2025-10-11,雜草町,Meta,高意圖,知識內容,mobile,1,0,0,0,3.98,0.0,0.62,True
2025-10-12,雜草町,Google,高意圖,知識內容,mobile,1,0,0,0,7.88,0.0,0.62,True
2025-10-13,雜草町,LINE,高意圖,知識內容,mobile,1,0,0,0,3.02,0.0,0.62,True
2025-10-14,雜草町,Email,高意圖,知識內容,desktop,1,0,0,0,1.11,0.0,0.62,True
2025-10-15,雜草町,YouTube,高意圖,知識內容,mobile,1,0,0,0,6.53,0.0,0.62,True
2025-10-16,雜草町,Meta,既有會員,知識內容,mobile,1,0,0,0,4.4,0.0,0.62,True
2025-10-17,雜草町,Google,既有會員,知識內容,mobile,1,1,1,1,7.76,1515.32,0.62,True
2025-10-18,雜草町,LINE,既有會員,知識內容,mobile,1,0,0,0,3.33,0.0,0.62,True
2025-10-19,雜草町,Email,既有會員,知識內容,desktop,1,0,0,0,1.09,0.0,0.62,True
2025-10-20,雜草町,YouTube,既有會員,知識內容,mobile,1,0,0,0,4.74,0.0,0.62,True
2025-10-21,雜草町,Meta,親子家庭,知識內容,mobile,1,0,0,0,5.54,0.0,0.62,True
2025-10-22,雜草町,Google,親子家庭,知識內容,desktop,1,0,0,0,7.06,0.0,0.62,True
2025-10-23,雜草町,LINE,親子家庭,知識內容,mobile,1,0,0,0,3.67,0.0,0.62,True
2025-10-24,雜草町,Email,親子家庭,知識內容,mobile,1,0,0,0,1.18,0.0,0.62,True
2025-10-25,雜草町,YouTube,親子家庭,知識內容,mobile,1,0,0,0,4.93,0.0,0.62,True
2025-10-26,雜草町,Meta,年輕族群,知識內容,mobile,1,0,0,0,4.59,0.0,0.62,True
2025-10-27,雜草町,Google,年輕族群,知識內容,mobile,1,0,0,0,7.48,0.0,0.62,True
2025-10-28,雜草町,LINE,年輕族群,知識內容,mobile,1,1,1,0,4.14,0.0,0.62,True
2025-10-29,雜草町,Email,年輕族群,知識內容,mobile,1,0,0,0,1.0,0.0,0.62,True
2025-10-30,雜草町,YouTube,年輕族群,知識內容,desktop,1,0,0,0,5.5,0.0,0.62,True
2025-10-31,雜草町,Meta,新客探索,短影音,mobile,1,0,0,0,4.65,0.0,0.62,True
2025-11-01,雜草町,Google,新客探索,短影音,mobile,1,0,0,0,7.05,0.0,0.62,True
2025-11-02,雜草町,LINE,新客探索,短影音,mobile,1,0,0,0,3.13,0.0,0.62,True
2025-11-03,雜草町,Email,新客探索,短影音,desktop,1,0,0,0,1.2,0.0,0.62,True
2025-11-04,雜草町,YouTube,新客探索,短影音,mobile,1,0,0,0,6.3,0.0,0.62,True
2025-11-05,雜草町,Meta,高意圖,短影音,mobile,1,0,0,0,5.69,0.0,0.62,True
2025-11-06,雜草町,Google,高意圖,短影音,mobile,1,1,1,0,6.35,0.0,0.62,True
2025-11-07,雜草町,LINE,高意圖,短影音,mobile,1,0,0,0,3.15,0.0,0.62,True
2025-11-08,雜草町,Email,高意圖,短影音,mobile,1,0,0,0,1.09,0.0,0.62,True
2025-11-09,雜草町,YouTube,高意圖,短影音,desktop,1,1,0,0,5.67,0.0,0.62,True
2025-11-10,雜草町,Meta,既有會員,短影音,desktop,1,0,0,0,5.45,0.0,0.62,True
2025-11-11,雜草町,Google,既有會員,短影音,desktop,1,0,0,0,6.92,0.0,0.62,True
2025-11-12,雜草町,LINE,既有會員,短影音,mobile,1,0,0,0,3.98,0.0,0.62,True
2025-11-13,雜草町,Email,既有會員,短影音,mobile,1,0,0,0,1.33,0.0,0.62,True
2025-11-14,雜草町,YouTube,既有會員,短影音,mobile,1,0,0,0,5.49,0.0,0.62,True
2025-11-15,雜草町,Meta,親子家庭,短影音,mobile,1,0,0,0,4.51,0.0,0.62,True
2025-11-16,雜草町,Google,親子家庭,短影音,mobile,1,1,1,0,6.14,0.0,0.62,True
2025-11-17,雜草町,LINE,親子家庭,短影音,mobile,1,0,0,0,3.88,0.0,0.62,True
2025-11-18,雜草町,Email,親子家庭,短影音,desktop,1,0,0,0,1.05,0.0,0.62,True
2025-11-19,雜草町,YouTube,親子家庭,短影音,mobile,1,0,0,0,6.37,0.0,0.62,True
2025-11-20,雜草町,Meta,年輕族群,短影音,mobile,1,0,0,0,5.74,0.0,0.62,True
2025-11-21,雜草町,Google,年輕族群,短影音,desktop,1,0,0,0,7.6,0.0,0.62,True
2025-11-22,雜草町,LINE,年輕族群,短影音,mobile,1,0,0,0,4.03,0.0,0.62,True
2025-11-23,雜草町,Email,年輕族群,短影音,mobile,1,0,0,0,1.05,0.0,0.62,True
2025-11-24,雜草町,YouTube,年輕族群,短影音,mobile,1,0,0,0,4.51,0.0,0.62,True
2025-11-25,雜草町,Meta,新客探索,情境圖文,mobile,1,0,0,0,5.25,0.0,0.62,True
2025-11-26,雜草町,Google,新客探索,情境圖文,mobile,1,1,1,0,7.28,0.0,0.62,True
2025-11-27,雜草町,LINE,新客探索,情境圖文,mobile,1,0,0,0,3.04,0.0,0.62,True
2025-11-28,雜草町,Email,新客探索,情境圖文,mobile,1,0,0,0,1.44,0.0,0.62,True
2025-11-29,雜草町,YouTube,新客探索,情境圖文,mobile,1,0,0,0,4.79,0.0,0.62,True
2025-11-30,雜草町,Meta,高意圖,情境圖文,mobile,1,0,0,0,5.0,0.0,0.62,True
2025-12-01,雜草町,Google,高意圖,情境圖文,mobile,1,0,0,0,8.18,0.0,0.62,True
2025-12-02,雜草町,LINE,高意圖,情境圖文,mobile,1,0,0,0,3.72,0.0,0.62,True
2025-12-03,雜草町,Email,高意圖,情境圖文,mobile,1,0,0,0,1.38,0.0,0.62,True
2025-12-04,雜草町,YouTube,高意圖,情境圖文,mobile,1,0,0,0,4.61,0.0,0.62,True
2025-12-05,雜草町,Meta,既有會員,情境圖文,mobile,1,0,0,0,5.47,0.0,0.62,True
2025-12-06,雜草町,Google,既有會員,情境圖文,desktop,1,0,0,0,8.26,0.0,0.62,True
2025-12-07,雜草町,LINE,既有會員,情境圖文,mobile,1,0,0,0,3.55,0.0,0.62,True
2025-12-08,雜草町,Email,既有會員,情境圖文,desktop,1,0,0,0,1.41,0.0,0.62,True
2025-12-09,雜草町,YouTube,既有會員,情境圖文,mobile,1,0,0,0,5.69,0.0,0.62,True
2025-12-10,雜草町,Meta,親子家庭,情境圖文,desktop,1,1,1,0,4.2,0.0,0.62,True
2025-12-11,雜草町,Google,親子家庭,情境圖文,mobile,1,0,0,0,8.51,0.0,0.62,True
2025-12-12,雜草町,LINE,親子家庭,情境圖文,mobile,1,0,0,0,2.97,0.0,0.62,True
2025-12-13,雜草町,Email,親子家庭,情境圖文,mobile,1,0,0,0,1.25,0.0,0.62,True
2025-12-14,雜草町,YouTube,親子家庭,情境圖文,mobile,1,0,0,0,5.7,0.0,0.62,True
2025-12-15,雜草町,Meta,年輕族群,情境圖文,mobile,1,0,0,0,5.32,0.0,0.62,True
2025-12-16,雜草町,Google,年輕族群,情境圖文,mobile,1,0,0,0,6.97,0.0,0.62,True
2025-12-17,雜草町,LINE,年輕族群,情境圖文,desktop,1,0,0,0,4.24,0.0,0.62,True
2025-12-18,雜草町,Email,年輕族群,情境圖文,desktop,1,0,0,0,1.02,0.0,0.62,True
2025-12-19,雜草町,YouTube,年輕族群,情境圖文,mobile,1,0,0,0,4.46,0.0,0.62,True
2025-12-20,雜草町,Meta,新客探索,優惠訊息,mobile,1,0,0,0,5.76,0.0,0.62,True
2025-12-21,雜草町,Google,新客探索,優惠訊息,mobile,1,0,0,0,6.38,0.0,0.62,True
2025-12-22,雜草町,LINE,新客探索,優惠訊息,mobile,1,0,0,0,2.98,0.0,0.62,True
2025-12-23,雜草町,Email,新客探索,優惠訊息,mobile,1,0,0,0,1.3,0.0,0.62,True
2025-12-24,雜草町,YouTube,新客探索,優惠訊息,desktop,1,0,0,0,5.69,0.0,0.62,True
2025-12-25,雜草町,Meta,高意圖,優惠訊息,mobile,1,1,1,1,4.33,1603.25,0.62,True
2025-12-26,雜草町,Google,高意圖,優惠訊息,mobile,1,0,0,0,6.55,0.0,0.62,True
2025-12-27,雜草町,LINE,高意圖,優惠訊息,mobile,1,0,0,0,3.61,0.0,0.62,True
2025-12-28,雜草町,Email,高意圖,優惠訊息,mobile,1,1,0,0,1.25,0.0,0.62,True
2025-12-29,雜草町,YouTube,高意圖,優惠訊息,mobile,1,0,0,0,5.21,0.0,0.62,True
2025-10-01,雜草町,Meta,既有會員,優惠訊息,mobile,1,0,0,0,4.96,0.0,0.62,True
2025-10-02,雜草町,Google,既有會員,優惠訊息,mobile,1,0,0,0,6.77,0.0,0.62,True
2025-10-03,雜草町,LINE,既有會員,優惠訊息,mobile,1,0,0,0,3.03,0.0,0.62,True
2025-10-04,雜草町,Email,既有會員,優惠訊息,mobile,1,0,0,0,1.26,0.0,0.62,True
2025-10-05,雜草町,YouTube,既有會員,優惠訊息,desktop,1,0,0,0,5.43,0.0,0.62,True
2025-10-06,雜草町,Meta,親子家庭,優惠訊息,mobile,1,0,0,0,4.75,0.0,0.62,True
2025-10-07,雜草町,Google,親子家庭,優惠訊息,mobile,1,0,0,0,5.79,0.0,0.62,True
2025-10-08,雜草町,LINE,親子家庭,優惠訊息,desktop,1,0,0,0,3.9,0.0,0.62,True
2025-10-09,雜草町,Email,親子家庭,優惠訊息,mobile,1,0,0,0,1.27,0.0,0.62,True
2025-10-10,雜草町,YouTube,親子家庭,優惠訊息,mobile,1,0,0,0,4.52,0.0,0.62,True
2025-10-11,雜草町,Meta,年輕族群,優惠訊息,mobile,1,0,0,0,4.02,0.0,0.62,True
2025-10-12,雜草町,Google,年輕族群,優惠訊息,desktop,1,0,0,0,5.99,0.0,0.62,True
2025-10-13,雜草町,LINE,年輕族群,優惠訊息,mobile,1,0,0,0,3.51,0.0,0.62,True
2025-10-14,雜草町,Email,年輕族群,優惠訊息,mobile,1,0,0,0,0.98,0.0,0.62,True
2025-10-15,雜草町,YouTube,年輕族群,優惠訊息,mobile,1,0,0,0,5.49,0.0,0.62,True
2025-10-16,雜草町,Meta,新客探索,知識內容,mobile,1,0,0,0,5.21,0.0,0.62,True
2025-10-17,雜草町,Google,新客探索,知識內容,mobile,1,0,0,0,8.07,0.0,0.62,True
2025-10-18,雜草町,LINE,新客探索,知識內容,mobile,1,0,0,0,3.43,0.0,0.62,True
2025-10-19,雜草町,Email,新客探索,知識內容,mobile,1,0,0,0,1.11,0.0,0.62,True
2025-10-20,雜草町,YouTube,新客探索,知識內容,mobile,1,0,0,0,5.8,0.0,0.62,True
2025-10-21,雜草町,Meta,高意圖,知識內容,mobile,1,0,0,0,4.68,0.0,0.62,True
2025-10-22,雜草町,Google,高意圖,知識內容,mobile,1,0,0,0,8.28,0.0,0.62,True
2025-10-23,雜草町,LINE,高意圖,知識內容,desktop,1,0,0,0,4.22,0.0,0.62,True
2025-10-24,雜草町,Email,高意圖,知識內容,desktop,1,0,0,0,1.17,0.0,0.62,True
2025-10-25,雜草町,YouTube,高意圖,知識內容,mobile,1,0,0,0,5.58,0.0,0.62,True
2025-10-26,雜草町,Meta,既有會員,知識內容,mobile,1,0,0,0,5.16,0.0,0.62,True
2025-10-27,雜草町,Google,既有會員,知識內容,mobile,1,0,0,0,7.52,0.0,0.62,True
2025-10-28,雜草町,LINE,既有會員,知識內容,mobile,1,0,0,0,4.13,0.0,0.62,True
2025-10-29,雜草町,Email,既有會員,知識內容,desktop,1,0,0,0,1.03,0.0,0.62,True
2025-10-30,雜草町,YouTube,既有會員,知識內容,desktop,1,0,0,0,5.46,0.0,0.62,True
2025-10-31,雜草町,Meta,親子家庭,知識內容,mobile,1,0,0,0,5.49,0.0,0.62,True
2025-11-01,雜草町,Google,親子家庭,知識內容,mobile,1,0,0,0,8.32,0.0,0.62,True
2025-11-02,雜草町,LINE,親子家庭,知識內容,mobile,1,0,0,0,3.9,0.0,0.62,True
2025-11-03,雜草町,Email,親子家庭,知識內容,mobile,1,0,0,0,1.03,0.0,0.62,True
2025-11-04,雜草町,YouTube,親子家庭,知識內容,mobile,1,0,0,0,6.55,0.0,0.62,True
2025-11-05,雜草町,Meta,年輕族群,知識內容,mobile,1,0,0,0,5.5,0.0,0.62,True
2025-11-06,雜草町,Google,年輕族群,知識內容,mobile,1,0,0,0,7.43,0.0,0.62,True
2025-11-07,雜草町,LINE,年輕族群,知識內容,mobile,1,0,0,0,3.86,0.0,0.62,True
2025-11-08,雜草町,Email,年輕族群,知識內容,mobile,1,1,1,0,1.4,0.0,0.62,True
2025-11-09,雜草町,YouTube,年輕族群,知識內容,mobile,1,0,0,0,6.35,0.0,0.62,True
2025-11-10,雜草町,Meta,新客探索,短影音,mobile,1,1,1,0,4.55,0.0,0.62,True
2025-11-11,雜草町,Google,新客探索,短影音,mobile,1,0,0,0,6.93,0.0,0.62,True
2025-11-12,雜草町,LINE,新客探索,短影音,mobile,1,0,0,0,3.46,0.0,0.62,True
2025-11-13,雜草町,Email,新客探索,短影音,mobile,1,0,0,0,0.99,0.0,0.62,True
2025-11-14,雜草町,YouTube,新客探索,短影音,mobile,1,0,0,0,4.77,0.0,0.62,True
2025-11-15,雜草町,Meta,高意圖,短影音,mobile,1,0,0,0,4.46,0.0,0.62,True
2025-11-16,雜草町,Google,高意圖,短影音,desktop,1,0,0,0,8.07,0.0,0.62,True
2025-11-17,雜草町,LINE,高意圖,短影音,desktop,1,0,0,0,4.16,0.0,0.62,True
2025-11-18,雜草町,Email,高意圖,短影音,mobile,1,0,0,0,1.05,0.0,0.62,True
2025-11-19,雜草町,YouTube,高意圖,短影音,mobile,1,0,0,0,5.42,0.0,0.62,True
2025-11-20,雜草町,Meta,既有會員,短影音,mobile,1,0,0,0,3.92,0.0,0.62,True
2025-11-21,雜草町,Google,既有會員,短影音,mobile,1,0,0,0,8.5,0.0,0.62,True
2025-11-22,雜草町,LINE,既有會員,短影音,mobile,1,0,0,0,4.27,0.0,0.62,True
2025-11-23,雜草町,Email,既有會員,短影音,desktop,1,0,0,0,1.08,0.0,0.62,True
2025-11-24,雜草町,YouTube,既有會員,短影音,mobile,1,0,0,0,5.65,0.0,0.62,True
2025-11-25,雜草町,Meta,親子家庭,短影音,mobile,1,0,0,0,5.0,0.0,0.62,True
2025-11-26,雜草町,Google,親子家庭,短影音,desktop,1,0,0,0,7.66,0.0,0.62,True
2025-11-27,雜草町,LINE,親子家庭,短影音,desktop,1,0,0,0,3.9,0.0,0.62,True
2025-11-28,雜草町,Email,親子家庭,短影音,mobile,1,0,0,0,1.25,0.0,0.62,True
2025-11-29,雜草町,YouTube,親子家庭,短影音,desktop,1,0,0,0,6.19,0.0,0.62,True
2025-11-30,雜草町,Meta,年輕族群,短影音,mobile,1,0,0,0,4.67,0.0,0.62,True
2025-12-01,雜草町,Google,年輕族群,短影音,desktop,1,1,1,0,8.53,0.0,0.62,True
2025-12-02,雜草町,LINE,年輕族群,短影音,mobile,1,0,0,0,3.63,0.0,0.62,True
2025-12-03,雜草町,Email,年輕族群,短影音,mobile,1,0,0,0,1.3,0.0,0.62,True
2025-12-04,雜草町,YouTube,年輕族群,短影音,desktop,1,0,0,0,6.11,0.0,0.62,True
2025-12-05,雜草町,Meta,新客探索,情境圖文,mobile,1,0,0,0,4.52,0.0,0.62,True
2025-12-06,雜草町,Google,新客探索,情境圖文,desktop,1,0,0,0,6.33,0.0,0.62,True
