month,company,offer_id,offer,category,channel,units_sold,capacity_units,price,unit_cost,repeat_rate,satisfaction,growth_rate,lead_time_days,is_service,is_synthetic
2025-07-01,雜草町,D2-01-17,手捏陶體驗-方案5,手捏陶體驗,線上,60,100,1062,361,0.211,3.66,-0.01,10,1,True
2025-08-01,雜草町,D2-01-17,手捏陶體驗-方案5,手捏陶體驗,線上,54,84,1062,361,0.296,3.3,-0.064,7,1,True
2025-09-01,雜草町,D2-01-17,手捏陶體驗-方案5,手捏陶體驗,線上,43,63,1062,361,0.222,3.69,-0.08,10,1,True
2025-10-01,雜草町,D2-01-17,手捏陶體驗-方案5,手捏陶體驗,線上,52,85,1062,361,0.264,3.35,-0.03,11,1,True
2025-11-01,雜草町,D2-01-17,手捏陶體驗-方案5,手捏陶體驗,線上,38,57,1062,361,0.258,3.51,-0.063,11,1,True
2025-12-01,雜草町,D2-01-17,手捏陶體驗-方案5,手捏陶體驗,線上,41,71,1062,361,0.27,3.52,-0.112,9,1,True
2025-01-01,雜草町,D2-01-18,羊毛氈課程-方案5,羊毛氈課程,門市,61,84,1203,481,0.318,3.73,-0.02,14,1,True
2025-02-01,雜草町,D2-01-18,羊毛氈課程-方案5,羊毛氈課程,門市,75,129,1203,481,0.301,3.74,-0.026,14,1,True
2025-03-01,雜草町,D2-01-18,羊毛氈課程-方案5,羊毛氈課程,門市,64,100,1203,481,0.316,3.44,0.008,14,1,True
2025-04-01,雜草町,D2-01-18,羊毛氈課程-方案5,羊毛氈課程,門市,74,109,1203,481,0.312,3.84,0.047,12,1,True
2025-05-01,雜草町,D2-01-18,羊毛氈課程-方案5,羊毛氈課程,門市,76,103,1203,481,0.279,3.77,-0.022,15,1,True
2025-06-01,雜草町,D2-01-18,羊毛氈課程-方案5,羊毛氈課程,門市,55,72,1203,481,0.345,3.51,-0.017,11,1,True
2025-07-01,雜草町,D2-01-18,羊毛氈課程-方案5,羊毛氈課程,門市,70,101,1203,481,0.329,3.68,-0.01,14,1,True
2025-08-01,雜草町,D2-01-18,羊毛氈課程-方案5,羊毛氈課程,門市,64,97,1203,481,0.278,3.68,0.007,15,1,True
2025-09-01,雜草町,D2-01-18,羊毛氈課程-方案5,羊毛氈課程,門市,45,65,1203,481,0.3,3.58,-0.037,15,1,True
2025-10-01,雜草町,D2-01-18,羊毛氈課程-方案5,羊毛氈課程,門市,59,79,1203,481,0.291,3.59,-0.02,14,1,True
2025-11-01,雜草町,D2-01-18,羊毛氈課程-方案5,羊毛氈課程,門市,47,65,1203,481,0.301,3.83,0.005,15,1,True
2025-12-01,雜草町,D2-01-18,羊毛氈課程-方案5,羊毛氈課程,門市,57,85,1203,481,0.31,3.68,-0.017,11,1,True
2025-01-01,雜草町,D2-01-19,金工入門-方案5,金工入門,活動,61,89,1344,618,0.406,3.69,0.077,19,1,True
2025-02-01,雜草町,D2-01-19,金工入門-方案5,金工入門,活動,82,111,1344,618,0.392,3.94,0.046,17,1,True
2025-03-01,雜草町,D2-01-19,金工入門-方案5,金工入門,活動,71,91,1344,618,0.392,3.85,0.072,15,1,True
2025-04-01,雜草町,D2-01-19,金工入門-方案5,金工入門,活動,75,108,1344,618,0.342,4.28,0.047,15,1,True
2025-05-01,雜草町,D2-01-19,金工入門-方案5,金工入門,活動,81,118,1344,618,0.33,4.0,0.011,18,1,True
2025-06-01,雜草町,D2-01-19,金工入門-方案5,金工入門,活動,73,104,1344,618,0.358,4.14,0.064,17,1,True
2025-07-01,雜草町,D2-01-19,金工入門-方案5,金工入門,活動,70,98,1344,618,0.414,3.51,0.046,17,1,True
2025-08-01,雜草町,D2-01-19,金工入門-方案5,金工入門,活動,67,92,1344,618,0.375,3.73,0.02,19,1,True
2025-09-01,雜草町,D2-01-19,金工入門-方案5,金工入門,活動,56,76,1344,618,0.347,3.9,0.026,17,1,True
2025-10-01,雜草町,D2-01-19,金工入門-方案5,金工入門,活動,57,71,1344,618,0.351,4.02,0.125,15,1,True
2025-11-01,雜草町,D2-01-19,金工入門-方案5,金工入門,活動,44,61,1344,618,0.386,4.03,0.03,16,1,True
2025-12-01,雜草町,D2-01-19,金工入門-方案5,金工入門,活動,72,97,1344,618,0.312,3.81,0.046,17,1,True
2025-01-01,雜草町,D2-01-20,老宅夜間工藝-方案5,老宅夜間工藝,會員,96,125,1485,772,0.464,3.82,0.082,22,1,True
2025-02-01,雜草町,D2-01-20,老宅夜間工藝-方案5,老宅夜間工藝,會員,111,140,1485,772,0.428,4.36,0.113,23,1,True
2025-03-01,雜草町,D2-01-20,老宅夜間工藝-方案5,老宅夜間工藝,會員,104,139,1485,772,0.445,3.94,0.053,19,1,True
2025-04-01,雜草町,D2-01-20,老宅夜間工藝-方案5,老宅夜間工藝,會員,106,122,1485,772,0.483,4.25,0.112,19,1,True
2025-05-01,雜草町,D2-01-20,老宅夜間工藝-方案5,老宅夜間工藝,會員,114,153,1485,772,0.434,3.94,0.079,19,1,True
2025-06-01,雜草町,D2-01-20,老宅夜間工藝-方案5,老宅夜間工藝,會員,97,115,1485,772,0.484,3.86,0.049,20,1,True
2025-07-01,雜草町,D2-01-20,老宅夜間工藝-方案5,老宅夜間工藝,會員,108,129,1485,772,0.425,4.21,0.108,22,1,True
2025-08-01,雜草町,D2-01-20,老宅夜間工藝-方案5,老宅夜間工藝,會員,101,129,1485,772,0.454,4.34,0.066,21,1,True
2025-09-01,雜草町,D2-01-20,老宅夜間工藝-方案5,老宅夜間工藝,會員,90,111,1485,772,0.448,4.12,0.092,23,1,True
2025-10-01,雜草町,D2-01-20,老宅夜間工藝-方案5,老宅夜間工藝,會員,86,101,1485,772,0.461,3.84,0.147,19,1,True
2025-11-01,雜草町,D2-01-20,老宅夜間工藝-方案5,老宅夜間工藝,會員,79,107,1485,772,0.422,3.8,0.063,23,1,True
2025-12-01,雜草町,D2-01-20,老宅夜間工藝-方案5,老宅夜間工藝,會員,106,135,1485,772,0.469,4.45,0.078,23,1,True
2025-01-01,義大開發,D2-02-01,樂園一日票-方案1,樂園一日票,線上,34,69,4464,1518,0.135,3.59,-0.104,7,1,True
2025-02-01,義大開發,D2-02-01,樂園一日票-方案1,樂園一日票,線上,48,85,4464,1518,0.124,3.53,-0.133,7,1,True
2025-03-01,義大開發,D2-02-01,樂園一日票-方案1,樂園一日票,線上,40,71,4464,1518,0.203,3.62,-0.033,4,1,True
2025-04-01,義大開發,D2-02-01,樂園一日票-方案1,樂園一日票,線上,40,77,4464,1518,0.154,3.33,-0.021,3,1,True
2025-05-01,義大開發,D2-02-01,樂園一日票-方案1,樂園一日票,線上,33,61,4464,1518,0.215,3.39,-0.15,6,1,True
2025-06-01,義大開發,D2-02-01,樂園一日票-方案1,樂園一日票,線上,28,46,4464,1518,0.196,3.18,-0.143,3,1,True
2025-07-01,義大開發,D2-02-01,樂園一日票-方案1,樂園一日票,線上,35,62,4464,1518,0.18,3.38,-0.056,3,1,True
2025-08-01,義大開發,D2-02-01,樂園一日票-方案1,樂園一日票,線上,23,40,4464,1518,0.123,3.68,-0.137,4,1,True
2025-09-01,義大開發,D2-02-01,樂園一日票-方案1,樂園一日票,線上,32,55,4464,1518,0.146,3.25,-0.107,5,1,True
2025-10-01,義大開發,D2-02-01,樂園一日票-方案1,樂園一日票,線上,31,60,4464,1518,0.16,3.44,-0.063,5,1,True
2025-11-01,義大開發,D2-02-01,樂園一日票-方案1,樂園一日票,線上,20,32,4464,1518,0.182,3.5,-0.112,4,1,True
2025-12-01,義大開發,D2-02-01,樂園一日票-方案1,樂園一日票,線上,26,52,4464,1518,0.114,3.23,-0.037,7,1,True
2025-01-01,義大開發,D2-02-02,購物樂園套票-方案1,購物樂園套票,門市,47,83,5146,2058,0.257,3.53,-0.047,11,1,True
2025-02-01,義大開發,D2-02-02,購物樂園套票-方案1,購物樂園套票,門市,59,91,5146,2058,0.282,3.33,-0.107,10,1,True
2025-03-01,義大開發,D2-02-02,購物樂園套票-方案1,購物樂園套票,門市,61,95,5146,2058,0.21,3.46,-0.058,7,1,True
2025-04-01,義大開發,D2-02-02,購物樂園套票-方案1,購物樂園套票,門市,57,91,5146,2058,0.244,3.77,-0.064,10,1,True
2025-05-01,義大開發,D2-02-02,購物樂園套票-方案1,購物樂園套票,門市,50,85,5146,2058,0.194,3.97,-0.022,11,1,True
2025-06-01,義大開發,D2-02-02,購物樂園套票-方案1,購物樂園套票,門市,49,80,5146,2058,0.174,3.48,-0.057,9,1,True
2025-07-01,義大開發,D2-02-02,購物樂園套票-方案1,購物樂園套票,門市,51,74,5146,2058,0.222,3.51,0.021,7,1,True
2025-08-01,義大開發,D2-02-02,購物樂園套票-方案1,購物樂園套票,門市,51,85,5146,2058,0.283,3.67,-0.014,10,1,True
2025-09-01,義大開發,D2-02-02,購物樂園套票-方案1,購物樂園套票,門市,55,84,5146,2058,0.261,3.49,-0.007,11,1,True
2025-10-01,義大開發,D2-02-02,購物樂園套票-方案1,購物樂園套票,門市,32,51,5146,2058,0.159,3.4,-0.021,7,1,True
2025-11-01,義大開發,D2-02-02,購物樂園套票-方案1,購物樂園套票,門市,42,69,5146,2058,0.233,3.7,-0.077,7,1,True
2025-12-01,義大開發,D2-02-02,購物樂園套票-方案1,購物樂園套票,門市,51,80,5146,2058,0.223,3.72,-0.034,7,1,True
2025-01-01,義大開發,D2-02-03,兩天一夜度假-方案1,兩天一夜度假,活動,57,81,5828,2681,0.295,3.84,-0.047,15,1,True
2025-02-01,義大開發,D2-02-03,兩天一夜度假-方案1,兩天一夜度假,活動,68,99,5828,2681,0.299,3.72,-0.037,15,1,True
2025-03-01,義大開發,D2-02-03,兩天一夜度假-方案1,兩天一夜度假,活動,58,86,5828,2681,0.306,3.87,0.017,12,1,True
2025-04-01,義大開發,D2-02-03,兩天一夜度假-方案1,兩天一夜度假,活動,60,90,5828,2681,0.266,3.87,0.047,13,1,True
2025-05-01,義大開發,D2-02-03,兩天一夜度假-方案1,兩天一夜度假,活動,65,93,5828,2681,0.373,3.44,-0.031,13,1,True
2025-06-01,義大開發,D2-02-03,兩天一夜度假-方案1,兩天一夜度假,活動,64,102,5828,2681,0.315,3.62,-0.017,14,1,True
2025-07-01,義大開發,D2-02-03,兩天一夜度假-方案1,兩天一夜度假,活動,54,80,5828,2681,0.27,3.79,0.053,14,1,True
2025-08-01,義大開發,D2-02-03,兩天一夜度假-方案1,兩天一夜度假,活動,53,82,5828,2681,0.293,3.73,-0.033,12,1,True
2025-09-01,義大開發,D2-02-03,兩天一夜度假-方案1,兩天一夜度假,活動,44,65,5828,2681,0.278,3.64,0.059,12,1,True
2025-10-01,義大開發,D2-02-03,兩天一夜度假-方案1,兩天一夜度假,活動,52,85,5828,2681,0.3,3.76,-0.046,14,1,True
2025-11-01,義大開發,D2-02-03,兩天一夜度假-方案1,兩天一夜度假,活動,42,60,5828,2681,0.255,3.49,-0.031,14,1,True
2025-12-01,義大開發,D2-02-03,兩天一夜度假-方案1,兩天一夜度假,活動,59,83,5828,2681,0.291,3.77,-0.03,12,1,True
2025-01-01,義大開發,D2-02-04,三天兩夜深度假期-方案1,三天兩夜深度假期,會員,87,123,6510,3385,,3.85,0.091,19,1,True
2025-02-01,義大開發,D2-02-04,三天兩夜深度假期-方案1,三天兩夜深度假期,會員,93,117,6510,3385,0.369,3.74,0.056,15,1,True
2025-03-01,義大開發,D2-02-04,三天兩夜深度假期-方案1,三天兩夜深度假期,會員,86,110,6510,3385,0.409,3.68,0.039,16,1,True
2025-04-01,義大開發,D2-02-04,三天兩夜深度假期-方案1,三天兩夜深度假期,會員,103,123,6510,3385,0.333,3.98,-0.023,18,1,True
2025-05-01,義大開發,D2-02-04,三天兩夜深度假期-方案1,三天兩夜深度假期,會員,88,113,6510,3385,0.405,4.11,0.052,17,1,True
2025-06-01,義大開發,D2-02-04,三天兩夜深度假期-方案1,三天兩夜深度假期,會員,87,111,6510,3385,0.355,3.85,0.035,15,1,True
2025-07-01,義大開發,D2-02-04,三天兩夜深度假期-方案1,三天兩夜深度假期,會員,84,110,6510,3385,0.348,4.03,0.069,17,1,True
2025-08-01,義大開發,D2-02-04,三天兩夜深度假期-方案1,三天兩夜深度假期,會員,84,112,6510,3385,0.368,3.89,-0.002,18,1,True
2025-09-01,義大開發,D2-02-04,三天兩夜深度假期-方案1,三天兩夜深度假期,會員,53,67,6510,3385,0.368,3.67,0.012,17,1,True
2025-10-01,義大開發,D2-02-04,三天兩夜深度假期-方案1,三天兩夜深度假期,會員,62,78,6510,3385,0.356,3.87,0.004,16,1,True
2025-11-01,義大開發,D2-02-04,三天兩夜深度假期-方案1,三天兩夜深度假期,會員,63,74,6510,3385,0.308,3.79,0.043,16,1,True
2025-12-01,義大開發,D2-02-04,三天兩夜深度假期-方案1,三天兩夜深度假期,會員,89,113,6510,3385,0.408,4.1,0.087,16,1,True
2025-01-01,義大開發,D2-02-05,樂園一日票-方案2,樂園一日票,線上,91,112,7192,2445,0.443,4.15,0.127,19,1,True
2025-02-01,義大開發,D2-02-05,樂園一日票-方案2,樂園一日票,線上,94,112,7192,2445,0.381,4.2,0.104,22,1,True
2025-03-01,義大開發,D2-02-05,樂園一日票-方案2,樂園一日票,線上,105,114,7192,2445,0.412,4.05,0.129,19,1,True
2025-04-01,義大開發,D2-02-05,樂園一日票-方案2,樂園一日票,線上,103,114,7192,2445,0.428,3.98,0.096,22,1,True
2025-05-01,義大開發,D2-02-05,樂園一日票-方案2,樂園一日票,線上,109,137,7192,2445,0.438,4.35,0.03,21,1,True
2025-06-01,義大開發,D2-02-05,樂園一日票-方案2,樂園一日票,線上,103,138,7192,2445,0.448,4.18,0.087,21,1,True
2025-07-01,義大開發,D2-02-05,樂園一日票-方案2,樂園一日票,線上,104,119,7192,2445,0.479,3.59,0.131,21,1,True
2025-08-01,義大開發,D2-02-05,樂園一日票-方案2,樂園一日票,線上,108,139,7192,2445,0.453,3.78,0.064,22,1,True
2025-09-01,義大開發,D2-02-05,樂園一日票-方案2,樂園一日票,線上,86,107,7192,2445,0.419,3.89,0.081,20,1,True
2025-10-01,義大開發,D2-02-05,樂園一日票-方案2,樂園一日票,線上,75,92,7192,2445,0.435,4.43,0.039,23,1,True
2025-11-01,義大開發,D2-02-05,樂園一日票-方案2,樂園一日票,線上,91,113,7192,2445,0.406,3.97,0.074,20,1,True
2025-12-01,義大開發,D2-02-05,樂園一日票-方案2,樂園一日票,線上,106,124,7192,2445,0.44,3.55,0.082,19,1,True
2025-01-01,義大開發,D2-02-06,購物樂園套票-方案2,購物樂園套票,門市,50,103,4464,1786,0.194,3.58,-0.117,3,1,True
2025-02-01,義大開發,D2-02-06,購物樂園套票-方案2,購物樂園套票,門市,55,94,4464,1786,0.133,3.4,-0.079,4,1,True
2025-03-01,義大開發,D2-02-06,購物樂園套票-方案2,購物樂園套票,門市,45,96,4464,1786,0.204,3.33,-0.084,4,1,True
2025-04-01,義大開發,D2-02-06,購物樂園套票-方案2,購物樂園套票,門市,55,99,4464,1786,0.136,3.54,-0.04,7,1,True
2025-05-01,義大開發,D2-02-06,購物樂園套票-方案2,購物樂園套票,門市,43,78,4464,1786,0.166,3.88,-0.092,5,1,True
2025-06-01,義大開發,D2-02-06,購物樂園套票-方案2,購物樂園套票,門市,50,90,4464,1786,0.105,3.63,-0.044,6,1,True
2025-07-01,義大開發,D2-02-06,購物樂園套票-方案2,購物樂園套票,門市,40,86,4464,1786,0.208,3.68,-0.111,3,1,True
2025-08-01,義大開發,D2-02-06,購物樂園套票-方案2,購物樂園套票,門市,33,62,4464,1786,0.143,3.79,-0.089,4,1,True
2025-09-01,義大開發,D2-02-06,購物樂園套票-方案2,購物樂園套票,門市,32,56,4464,1786,0.124,3.41,-0.061,7,1,True
2025-10-01,義大開發,D2-02-06,購物樂園套票-方案2,購物樂園套票,門市,36,63,4464,1786,0.172,3.67,-0.062,5,1,True
2025-11-01,義大開發,D2-02-06,購物樂園套票-方案2,購物樂園套票,門市,44,82,4464,1786,0.148,3.61,-0.07,7,1,True
2025-12-01,義大開發,D2-02-06,購物樂園套票-方案2,購物樂園套票,門市,36,65,4464,1786,0.177,3.48,-0.033,6,1,True
2025-01-01,義大開發,D2-02-07,兩天一夜度假-方案2,兩天一夜度假,活動,36,60,5146,2367,0.301,3.72,-0.065,10,1,True
2025-02-01,義大開發,D2-02-07,兩天一夜度假-方案2,兩天一夜度假,活動,39,66,5146,2367,0.225,3.59,0.011,7,1,True
2025-03-01,義大開發,D2-02-07,兩天一夜度假-方案2,兩天一夜度假,活動,40,64,5146,2367,0.22,3.64,-0.017,11,1,True
2025-04-01,義大開發,D2-02-07,兩天一夜度假-方案2,兩天一夜度假,活動,43,72,5146,2367,0.186,3.67,-0.058,10,1,True
2025-05-01,義大開發,D2-02-07,兩天一夜度假-方案2,兩天一夜度假,活動,40,60,5146,2367,0.201,3.58,-0.119,10,1,True
2025-06-01,義大開發,D2-02-07,兩天一夜度假-方案2,兩天一夜度假,活動,40,65,5146,2367,0.252,3.53,-0.056,7,1,True
2025-07-01,義大開發,D2-02-07,兩天一夜度假-方案2,兩天一夜度假,活動,46,73,5146,2367,0.256,,-0.038,9,1,True
2025-08-01,義大開發,D2-02-07,兩天一夜度假-方案2,兩天一夜度假,活動,48,84,5146,2367,0.302,3.72,-0.043,11,1,True
2025-09-01,義大開發,D2-02-07,兩天一夜度假-方案2,兩天一夜度假,活動,31,50,5146,2367,0.274,3.54,-0.087,7,1,True
2025-10-01,義大開發,D2-02-07,兩天一夜度假-方案2,兩天一夜度假,活動,34,60,5146,2367,0.257,3.74,-0.032,7,1,True
2025-11-01,義大開發,D2-02-07,兩天一夜度假-方案2,兩天一夜度假,活動,33,50,5146,2367,0.272,3.76,-0.078,11,1,True
2025-12-01,義大開發,D2-02-07,兩天一夜度假-方案2,兩天一夜度假,活動,37,68,5146,2367,0.255,3.46,0.02,11,1,True
2025-01-01,義大開發,D2-02-08,三天兩夜深度假期-方案2,三天兩夜深度假期,會員,65,93,5828,3031,0.35,3.94,-0.038,14,1,True
2025-02-01,義大開發,D2-02-08,三天兩夜深度假期-方案2,三天兩夜深度假期,會員,67,95,5828,3031,0.333,3.49,0.032,13,1,True
2025-03-01,義大開發,D2-02-08,三天兩夜深度假期-方案2,三天兩夜深度假期,會員,61,85,5828,3031,0.263,3.6,0.044,11,1,True
2025-04-01,義大開發,D2-02-08,三天兩夜深度假期-方案2,三天兩夜深度假期,會員,66,101,5828,3031,0.394,3.69,-0.039,14,1,True
2025-05-01,義大開發,D2-02-08,三天兩夜深度假期-方案2,三天兩夜深度假期,會員,74,114,5828,3031,0.337,3.81,0.008,14,1,True
2025-06-01,義大開發,D2-02-08,三天兩夜深度假期-方案2,三天兩夜深度假期,會員,58,82,5828,3031,0.301,3.84,-0.018,15,1,True
2025-07-01,義大開發,D2-02-08,三天兩夜深度假期-方案2,三天兩夜深度假期,會員,50,78,5828,3031,0.244,3.91,-0.08,14,1,True
2025-08-01,義大開發,D2-02-08,三天兩夜深度假期-方案2,三天兩夜深度假期,會員,64,104,5828,3031,0.28,3.5,-0.028,13,1,True
2025-09-01,義大開發,D2-02-08,三天兩夜深度假期-方案2,三天兩夜深度假期,會員,48,70,5828,3031,0.28,4.19,-0.04,15,1,True
2025-10-01,義大開發,D2-02-08,三天兩夜深度假期-方案2,三天兩夜深度假期,會員,50,72,5828,3031,0.299,3.81,-0.031,14,1,True
2025-11-01,義大開發,D2-02-08,三天兩夜深度假期-方案2,三天兩夜深度假期,會員,51,72,5828,3031,0.332,3.65,0.015,15,1,True
2025-12-01,義大開發,D2-02-08,三天兩夜深度假期-方案2,三天兩夜深度假期,會員,70,95,5828,3031,0.367,3.78,0.046,11,1,True
2025-01-01,義大開發,D2-02-09,樂園一日票-方案3,樂園一日票,線上,73,102,6510,2213,0.423,3.76,0.015,18,1,True
2025-02-01,義大開發,D2-02-09,樂園一日票-方案3,樂園一日票,線上,87,116,6510,2213,0.381,4.19,0.034,16,1,True
2025-03-01,義大開發,D2-02-09,樂園一日票-方案3,樂園一日票,線上,78,101,6510,2213,0.362,3.82,0.046,17,1,True
2025-04-01,義大開發,D2-02-09,樂園一日票-方案3,樂園一日票,線上,78,95,6510,2213,0.346,3.87,-0.016,18,1,True
2025-05-01,義大開發,D2-02-09,樂園一日票-方案3,樂園一日票,線上,76,103,6510,2213,0.445,4.01,0.092,16,1,True
2025-06-01,義大開發,D2-02-09,樂園一日票-方案3,樂園一日票,線上,79,104,6510,2213,0.376,3.72,0.068,18,1,True
2025-07-01,義大開發,D2-02-09,樂園一日票-方案3,樂園一日票,線上,84,111,6510,2213,0.325,3.89,0.073,18,1,True
2025-08-01,義大開發,D2-02-09,樂園一日票-方案3,樂園一日票,線上,64,96,6510,2213,0.348,3.81,0.063,16,1,True
2025-09-01,義大開發,D2-02-09,樂園一日票-方案3,樂園一日票,線上,56,70,6510,2213,0.435,3.87,0.003,15,1,True
2025-10-01,義大開發,D2-02-09,樂園一日票-方案3,樂園一日票,線上,64,82,6510,2213,0.409,4.07,0.064,15,1,True
2025-11-01,義大開發,D2-02-09,樂園一日票-方案3,樂園一日票,線上,60,74,6510,2213,0.396,3.82,0.015,17,1,True
2025-12-01,義大開發,D2-02-09,樂園一日票-方案3,樂園一日票,線上,77,99,6510,2213,0.405,4.07,0.036,16,1,True
2025-01-01,義大開發,D2-02-10,購物樂園套票-方案3,購物樂園套票,門市,93,107,7192,2877,0.404,3.98,0.09,21,1,True
2025-02-01,義大開發,D2-02-10,購物樂園套票-方案3,購物樂園套票,門市,102,118,7192,2877,0.409,4.12,0.072,21,1,True
2025-03-01,義大開發,D2-02-10,購物樂園套票-方案3,購物樂園套票,門市,94,108,7192,2877,0.447,4.3,0.027,21,1,True
2025-04-01,義大開發,D2-02-10,購物樂園套票-方案3,購物樂園套票,門市,99,123,7192,2877,0.437,4.51,0.029,21,1,True
2025-05-01,義大開發,D2-02-10,購物樂園套票-方案3,購物樂園套票,門市,87,93,7192,2877,0.437,4.28,0.038,20,1,True
2025-06-01,義大開發,D2-02-10,購物樂園套票-方案3,購物樂園套票,門市,102,121,7192,2877,0.449,3.79,0.143,21,1,True
2025-07-01,義大開發,D2-02-10,購物樂園套票-方案3,購物樂園套票,門市,92,102,7192,2877,0.449,3.84,0.118,21,1,True
2025-08-01,義大開發,D2-02-10,購物樂園套票-方案3,購物樂園套票,門市,97,119,7192,2877,0.421,4.05,0.079,20,1,True
2025-09-01,義大開發,D2-02-10,購物樂園套票-方案3,購物樂園套票,門市,80,102,7192,2877,0.421,4.21,0.073,23,1,True
2025-10-01,義大開發,D2-02-10,購物樂園套票-方案3,購物樂園套票,門市,76,92,7192,2877,0.429,4.3,0.065,20,1,True
2025-11-01,義大開發,D2-02-10,購物樂園套票-方案3,購物樂園套票,門市,82,98,7192,2877,0.413,4.09,0.115,20,1,True
2025-12-01,義大開發,D2-02-10,購物樂園套票-方案3,購物樂園套票,門市,86,102,7192,2877,0.453,3.94,0.029,21,1,True
2025-01-01,義大開發,D2-02-11,兩天一夜度假-方案3,兩天一夜度假,活動,33,54,4464,2053,0.087,3.72,-0.152,4,1,True
2025-02-01,義大開發,D2-02-11,兩天一夜度假-方案3,兩天一夜度假,活動,52,91,4464,2053,0.153,3.46,-0.099,6,1,True
2025-03-01,義大開發,D2-02-11,兩天一夜度假-方案3,兩天一夜度假,活動,58,113,4464,2053,0.148,3.61,-0.094,6,1,True
2025-04-01,義大開發,D2-02-11,兩天一夜度假-方案3,兩天一夜度假,活動,49,86,4464,2053,0.079,3.32,-0.049,6,1,True
2025-05-01,義大開發,D2-02-11,兩天一夜度假-方案3,兩天一夜度假,活動,60,103,4464,2053,0.201,3.5,-0.088,5,1,True
2025-06-01,義大開發,D2-02-11,兩天一夜度假-方案3,兩天一夜度假,活動,47,77,4464,2053,0.15,3.54,-0.153,6,1,True
2025-07-01,義大開發,D2-02-11,兩天一夜度假-方案3,兩天一夜度假,活動,42,74,4464,2053,0.233,3.42,-0.128,3,1,True
2025-08-01,義大開發,D2-02-11,兩天一夜度假-方案3,兩天一夜度假,活動,32,54,4464,2053,0.17,3.36,-0.077,3,1,True
2025-09-01,義大開發,D2-02-11,兩天一夜度假-方案3,兩天一夜度假,活動,36,75,4464,2053,0.14,3.19,-0.13,7,1,True
2025-10-01,義大開發,D2-02-11,兩天一夜度假-方案3,兩天一夜度假,活動,32,61,4464,2053,0.208,3.64,-0.104,7,1,True
2025-11-01,義大開發,D2-02-11,兩天一夜度假-方案3,兩天一夜度假,活動,35,63,4464,2053,0.159,3.69,-0.065,5,1,True
2025-12-01,義大開發,D2-02-11,兩天一夜度假-方案3,兩天一夜度假,活動,47,96,4464,2053,0.181,3.53,0.014,7,1,True
2025-01-01,義大開發,D2-02-12,三天兩夜深度假期-方案3,三天兩夜深度假期,會員,38,65,5146,2676,0.267,3.38,0.001,11,1,True
2025-02-01,義大開發,D2-02-12,三天兩夜深度假期-方案3,三天兩夜深度假期,會員,65,99,5146,2676,0.253,3.74,-0.055,8,1,True
2025-03-01,義大開發,D2-02-12,三天兩夜深度假期-方案3,三天兩夜深度假期,會員,60,94,5146,2676,0.247,3.82,-0.016,7,1,True
2025-04-01,義大開發,D2-02-12,三天兩夜深度假期-方案3,三天兩夜深度假期,會員,62,96,5146,2676,0.273,3.65,-0.088,9,1,True
2025-05-01,義大開發,D2-02-12,三天兩夜深度假期-方案3,三天兩夜深度假期,會員,67,97,5146,2676,0.307,3.65,0.03,9,1,True
2025-06-01,義大開發,D2-02-12,三天兩夜深度假期-方案3,三天兩夜深度假期,會員,55,93,5146,2676,0.23,3.43,-0.053,8,1,True
2025-07-01,義大開發,D2-02-12,三天兩夜深度假期-方案3,三天兩夜深度假期,會員,43,66,5146,2676,0.235,3.79,-0.094,8,1,True
2025-08-01,義大開發,D2-02-12,三天兩夜深度假期-方案3,三天兩夜深度假期,會員,57,83,5146,2676,0.219,3.87,-0.005,7,1,True
2025-09-01,義大開發,D2-02-12,三天兩夜深度假期-方案3,三天兩夜深度假期,會員,34,56,5146,2676,0.167,3.4,-0.061,11,1,True
2025-10-01,義大開發,D2-02-12,三天兩夜深度假期-方案3,三天兩夜深度假期,會員,46,78,5146,2676,0.255,4.16,-0.072,7,1,True
2025-11-01,義大開發,D2-02-12,三天兩夜深度假期-方案3,三天兩夜深度假期,會員,51,71,5146,2676,0.18,3.93,-0.034,10,1,True
2025-12-01,義大開發,D2-02-12,三天兩夜深度假期-方案3,三天兩夜深度假期,會員,58,102,5146,2676,0.232,3.48,-0.021,11,1,True
2025-01-01,義大開發,D2-02-13,樂園一日票-方案4,樂園一日票,線上,46,76,5828,1982,0.293,3.79,0.031,11,1,True
2025-02-01,義大開發,D2-02-13,樂園一日票-方案4,樂園一日票,線上,59,86,5828,1982,0.238,3.72,-0.022,13,1,True
2025-03-01,義大開發,D2-02-13,樂園一日票-方案4,樂園一日票,線上,65,88,5828,1982,0.156,3.77,0.011,15,1,True
2025-04-01,義大開發,D2-02-13,樂園一日票-方案4,樂園一日票,線上,52,73,5828,1982,0.338,3.63,0.028,11,1,True
2025-05-01,義大開發,D2-02-13,樂園一日票-方案4,樂園一日票,線上,62,87,5828,1982,0.38,3.52,-0.024,11,1,True
2025-06-01,義大開發,D2-02-13,樂園一日票-方案4,樂園一日票,線上,58,78,5828,1982,0.352,3.92,-0.022,14,1,True
2025-07-01,義大開發,D2-02-13,樂園一日票-方案4,樂園一日票,線上,47,64,5828,1982,0.233,3.64,-0.051,11,1,True
2025-08-01,義大開發,D2-02-13,樂園一日票-方案4,樂園一日票,線上,48,76,5828,1982,0.28,4.16,-0.003,13,1,True
2025-09-01,義大開發,D2-02-13,樂園一日票-方案4,樂園一日票,線上,43,65,5828,1982,0.301,3.7,0.009,15,1,True
