date,company,offer,channel,segment,price,base_price,discount_rate,marketing_spend,competitor_price_index,holiday_flag,units_sold,unit_cost,fixed_cost,is_synthetic
2025-04-28,雜草町,手捏陶體驗,online,親子,1080.0,1080.0,0.0,11141.31,0.901,0,30,399.98,27000.0,True
2025-05-05,雜草町,羊毛氈課程,store,親子,1039.14,1320.0,0.213,15470.38,0.928,0,48,527.5,33000.0,True
2025-05-12,雜草町,金工入門,event,親子,1560.0,1560.0,0.0,15306.58,1.055,0,37,593.29,39000.0,True
2025-05-19,雜草町,老宅夜間工藝,member,親子,1523.67,1800.0,0.154,22034.65,1.03,0,44,697.48,45000.0,True
2025-05-26,雜草町,手捏陶體驗,online,年輕族群,915.8,1080.0,0.152,9932.37,0.903,0,42,408.32,27000.0,True
2025-06-02,雜草町,羊毛氈課程,store,年輕族群,1260.07,1320.0,0.045,10321.63,0.962,0,36,481.47,33000.0,True
2025-06-09,雜草町,金工入門,event,年輕族群,1397.27,1560.0,0.104,15748.49,1.026,0,40,595.72,39000.0,True
2025-06-16,雜草町,老宅夜間工藝,member,年輕族群,1771.75,1800.0,0.016,17997.88,0.928,0,42,648.77,45000.0,True
2025-06-23,雜草町,手捏陶體驗,online,新客,984.69,1080.0,0.088,7223.79,0.909,0,42,402.49,27000.0,True
2025-06-30,雜草町,羊毛氈課程,store,新客,1171.26,1320.0,0.113,15107.27,1.059,0,38,509.52,33000.0,True
2025-07-07,雜草町,金工入門,event,新客,1424.14,1560.0,0.087,18226.73,1.012,1,44,622.89,39000.0,True
2025-07-14,雜草町,老宅夜間工藝,member,新客,1542.35,1800.0,0.143,19665.5,1.021,1,52,671.47,45000.0,True
2025-07-21,雜草町,手捏陶體驗,online,熟客,1078.11,1080.0,0.002,11825.38,0.904,1,35,421.26,27000.0,True
2025-07-28,雜草町,羊毛氈課程,store,熟客,1066.62,1320.0,0.192,13192.23,0.925,1,51,509.43,33000.0,True
2025-08-04,雜草町,金工入門,event,熟客,1342.78,1560.0,0.139,21397.52,0.998,1,57,573.57,39000.0,True
2025-08-11,雜草町,老宅夜間工藝,member,熟客,1561.09,1800.0,0.133,22537.09,0.815,1,50,682.93,45000.0,True
2025-08-18,雜草町,手捏陶體驗,online,親子,842.29,1080.0,0.22,13759.73,0.848,1,52,431.01,27000.0,True
2025-08-25,雜草町,羊毛氈課程,store,親子,1263.45,1320.0,0.043,13229.3,0.983,1,36,500.88,33000.0,True
2025-09-01,雜草町,金工入門,event,親子,1277.57,1560.0,0.181,17744.44,1.068,0,46,606.54,39000.0,True
2025-09-08,雜草町,老宅夜間工藝,member,親子,1726.74,1800.0,0.041,22784.71,0.818,0,46,676.31,45000.0,True
2025-09-15,雜草町,手捏陶體驗,online,年輕族群,1022.11,1080.0,0.054,9176.48,0.942,0,35,402.35,27000.0,True
2025-09-22,雜草町,羊毛氈課程,store,年輕族群,1194.49,1320.0,0.095,12139.59,0.951,0,45,507.37,33000.0,True
2025-09-29,雜草町,金工入門,event,年輕族群,1483.51,1560.0,0.049,21388.4,0.959,0,43,602.87,39000.0,True
2025-10-06,雜草町,老宅夜間工藝,member,年輕族群,1507.19,1800.0,0.163,22676.92,0.907,0,49,679.81,45000.0,True
