date,company,offer,channel,segment,price,base_price,discount_rate,marketing_spend,competitor_price_index,holiday_flag,units_sold,unit_cost,fixed_cost,is_synthetic
2025-09-01,盛香珍X亙美質珍,分享派對包,event,新客,104.61,124.8,0.162,1584.24,0.981,0,1654,59.08,3120.0,True
2025-09-08,盛香珍X亙美質珍,跨界聯名禮盒,member,新客,113.42,144.0,0.212,1636.43,0.961,0,1923,69.88,3600.0,True
2025-09-15,盛香珍X亙美質珍,經典小泡芙,online,熟客,69.41,86.4,0.197,903.83,0.855,0,1560,40.21,2160.0,True
2025-09-22,盛香珍X亙美質珍,限定風味小泡芙,store,熟客,89.49,105.6,0.153,1109.41,0.961,0,1502,47.68,2640.0,True
2025-09-29,盛香珍X亙美質珍,分享派對包,event,熟客,105.7,124.8,0.153,1567.52,0.814,0,1700,58.77,3120.0,True
2025-10-06,盛香珍X亙美質珍,跨界聯名禮盒,member,熟客,144.0,144.0,0.0,1629.14,0.797,0,1062,70.08,3600.0,True
2025-01-06,盛香珍X亙美質珍,經典小泡芙,online,親子,68.25,86.4,0.21,875.08,0.864,0,1560,40.47,2160.0,True
2025-01-13,盛香珍X亙美質珍,限定風味小泡芙,store,親子,100.14,105.6,0.052,1093.33,1.041,0,1301,48.74,2640.0,True
2025-01-20,盛香珍X亙美質珍,分享派對包,event,親子,98.0,124.8,0.215,1272.98,0.87,0,2084,58.58,3120.0,True
2025-01-27,盛香珍X亙美質珍,跨界聯名禮盒,member,親子,130.83,144.0,0.091,2015.93,0.98,0,1544,69.72,3600.0,True
2025-02-03,盛香珍X亙美質珍,經典小泡芙,online,年輕族群,85.97,86.4,0.005,715.29,0.978,1,1243,41.82,2160.0,True
2025-02-10,盛香珍X亙美質珍,限定風味小泡芙,store,年輕族群,94.82,105.6,0.102,1262.02,0.848,1,1315,52.94,2640.0,True
2025-02-17,盛香珍X亙美質珍,分享派對包,event,年輕族群,119.49,124.8,0.043,1325.58,0.972,1,1496,59.92,3120.0,True
2025-02-24,盛香珍X亙美質珍,跨界聯名禮盒,member,年輕族群,120.11,144.0,0.166,1779.1,0.981,1,2156,67.14,3600.0,True
2025-03-03,盛香珍X亙美質珍,經典小泡芙,online,新客,71.19,86.4,0.176,842.07,0.863,0,1627,42.33,2160.0,True
2025-03-10,盛香珍X亙美質珍,限定風味小泡芙,store,新客,99.68,105.6,0.056,1000.79,0.971,0,1168,51.49,2640.0,True
2025-03-17,盛香珍X亙美質珍,分享派對包,event,新客,102.29,124.8,0.18,1316.13,0.921,0,1565,61.67,3120.0,True
2025-03-24,盛香珍X亙美質珍,跨界聯名禮盒,member,新客,144.0,144.0,0.0,1654.68,0.908,0,1316,69.19,3600.0,True
2025-03-31,盛香珍X亙美質珍,經典小泡芙,online,熟客,69.34,86.4,0.197,521.52,0.954,0,1615,42.36,2160.0,True
2025-04-07,盛香珍X亙美質珍,限定風味小泡芙,store,熟客,105.6,105.6,0.0,1226.19,1.121,0,1226,51.29,2640.0,True
2025-04-14,盛香珍X亙美質珍,分享派對包,event,熟客,100.58,124.8,0.194,1349.62,0.959,0,1730,60.1,3120.0,True
2025-04-21,盛香珍X亙美質珍,跨界聯名禮盒,member,熟客,140.73,144.0,0.023,1940.94,0.882,0,1214,69.27,3600.0,True
2025-04-28,盛香珍X亙美質珍,經典小泡芙,online,親子,77.47,86.4,0.103,561.88,0.813,0,1381,40.48,2160.0,True
2025-05-05,盛香珍X亙美質珍,限定風味小泡芙,store,親子,94.16,105.6,0.108,1064.59,0.905,0,1273,51.15,2640.0,True
2025-05-12,盛香珍X亙美質珍,分享派對包,event,親子,107.93,124.8,0.135,1506.54,0.977,0,1691,59.19,3120.0,True
2025-05-19,盛香珍X亙美質珍,跨界聯名禮盒,member,親子,144.0,144.0,0.0,1701.31,0.986,0,1247,65.37,3600.0,True
2025-05-26,盛香珍X亙美質珍,經典小泡芙,online,年輕族群,68.97,86.4,0.202,582.79,0.867,0,1847,40.86,2160.0,True
2025-06-02,盛香珍X亙美質珍,限定風味小泡芙,store,年輕族群,84.63,105.6,0.199,1120.85,0.848,0,1613,52.66,2640.0,True
2025-06-09,盛香珍X亙美質珍,分享派對包,event,年輕族群,107.29,124.8,0.14,1057.58,1.065,0,1572,60.75,3120.0,True
2025-06-16,盛香珍X亙美質珍,跨界聯名禮盒,member,年輕族群,119.36,144.0,0.171,1993.69,0.877,0,1948,69.75,3600.0,True
2025-06-23,盛香珍X亙美質珍,經典小泡芙,online,新客,69.09,86.4,0.2,1089.91,0.973,0,1635,42.85,2160.0,True
2025-06-30,盛香珍X亙美質珍,限定風味小泡芙,store,新客,105.6,105.6,0.0,1429.42,0.869,0,1317,50.8,2640.0,True
2025-07-07,盛香珍X亙美質珍,分享派對包,event,新客,124.55,124.8,0.002,1387.14,0.885,1,1327,58.0,3120.0,True
2025-07-14,盛香珍X亙美質珍,跨界聯名禮盒,member,新客,122.72,144.0,0.148,1396.47,1.012,1,1972,68.48,3600.0,True
2025-07-21,盛香珍X亙美質珍,經典小泡芙,online,熟客,69.29,86.4,0.198,847.02,0.89,1,1983,41.79,2160.0,True
2025-07-28,盛香珍X亙美質珍,限定風味小泡芙,store,熟客,90.02,105.6,0.147,1080.69,0.945,1,1806,51.12,2640.0,True
2025-08-04,盛香珍X亙美質珍,分享派對包,event,熟客,118.22,124.8,0.053,1227.43,0.827,1,1435,60.72,3120.0,True
2025-08-11,盛香珍X亙美質珍,跨界聯名禮盒,member,熟客,131.26,144.0,0.088,1535.92,1.088,1,1459,69.28,3600.0,True
2025-08-18,盛香珍X亙美質珍,經典小泡芙,online,親子,81.8,86.4,0.053,670.17,1.134,1,1567,41.78,2160.0,True
2025-08-25,盛香珍X亙美質珍,限定風味小泡芙,store,親子,105.6,105.6,0.0,896.92,0.876,1,1628,50.91,2640.0,True
2025-09-01,盛香珍X亙美質珍,分享派對包,event,親子,110.62,124.8,0.114,1292.99,0.966,0,1440,63.2,3120.0,True
2025-09-08,盛香珍X亙美質珍,跨界聯名禮盒,member,親子,123.71,144.0,0.141,2045.23,0.878,0,1739,71.38,3600.0,True
2025-09-15,盛香珍X亙美質珍,經典小泡芙,online,年輕族群,67.69,86.4,0.217,863.08,0.877,0,1830,40.18,2160.0,True
2025-09-22,盛香珍X亙美質珍,限定風味小泡芙,store,年輕族群,94.53,105.6,0.105,1016.53,0.939,0,1597,50.74,2640.0,True
2025-09-29,盛香珍X亙美質珍,分享派對包,event,年輕族群,124.8,124.8,0.0,1158.53,1.045,0,1145,59.4,3120.0,True
2025-10-06,盛香珍X亙美質珍,跨界聯名禮盒,member,年輕族群,143.65,144.0,0.002,1362.74,0.911,0,1294,68.92,3600.0,True
